Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum
4223,USA,MT,Carbon,Cretaceous,"Telegraph Creek Formation, from top of Elk Basin Sandstone Member.",Campanian,,,"SW1/4 NE1/4 sec. 26, T. 7 S., R. 23 E.","Inoceramus cf. I. Balticus Boehm, Ostrea sp., Pholadomya aff. P. cupressensis Landes, Baculites thomi Reeside, Placenticeras cf. P. planum Hyatt",Baculites thomi,J. R. Gill,1962,,,,45.1982,-108.8704,,,02/18/2014,"Inoceramus cf. I. Balticus Boehm, Ostrea sp., Pholadomya aff. P. cupressensis Landes, Baculites thomi Reeside, Placenticeras cf. P. planum Hyatt",
4638,USA,MT,Carbon,Cretaceous,"Telegraph Creek Formation, same level as G64-15-2. ",Campanian,,,"SW¼ sec. 27, T. 8 S., R. 24 E.","Nemodon sp., Crymbophora? Sp., Baculites sp.",,Givens,8/27/1964,OF-64-14D,,,45.10719,-108.77524,,,02/18/2014,"Nemodon sp., Crymbophora? Sp., Baculites sp.",
3905,USA,MT,Gallatin,Cretaceous,Telegraph Creek Formation.,Campanian,,,"NW1/4NW1/4NW1/4NE1/4 sec. 31, T. 4 N., R. 6 E. ",Scaphites? Sp.,,McGrew,9/1/1962,,Maudlow ,,46.06064,-111.02576,,,02/18/2014,Scaphites? Sp.,
3906,USA,MT,Gallatin,Cretaceous,Telegraph Creek Formation.,Campanian,,,"Center of NE1/4 sec. 14, T. 4 N., R. 5 E. ","Baculites codyensis Reeside, Clioscaphites montanensis Cobban?",,Skipp,8/1/1962,,Maudlow ,,46.10436,-111.06305,,,02/18/2014,"Baculites codyensis Reeside, Clioscaphites montanensis Cobban?",
1128,USA,MT,Teton,Cretaceous,"Telegraph Creek formtion ,64,8 feet from top of unit 1, sec .5.","Santonian, Upper.  83.91 MY",,,"SE1/4SW1/4 sec.28,T.22 N.,R.8 W.","Inoceramus sp., Ostrea congesta, Baculite haresi, Desmoscaphites bassleri.",Desmoscaphites bassleri,"M.R.Mudge , J.J.Halbert",7/29/1956,EG-56-16D,"Saypo  ,MT",Castle Reef,47.62697,-112.64142,PP 450 D,,02/18/2014,"Inoceramus sp., Ostrea congesta, Baculite haresi, Desmoscaphites bassleri.",F-89
4611,USA,MT,Lewis and Clark,Cretaceous,"Telegraph creek Fromation, near base.",Campanian,,,"About 700 ft north of Dearborn River in NE¼ sec. 16, T. 17 N., R. 5 W., Lewis and Clark Co.","Inoceramus sp., Cymbophora sp., Scaphites sp.",,Schmidt and Strong,8/1/1964,FGP-64-3,Comb Rock,Comb Rock,47.2298,-112.2408,,,02/18/2014,"Inoceramus sp., Cymbophora sp., Scaphites sp.",
671,USA,MT,Glacier,Cretaceous,Telegraph Creek or Virgelle,Campanian,,,"100 feet south of P.T.Sta .109,in the NE1/4SE1/4 sec .10,T. 32 N.,R.13 W.",Inoceramus lobatus ,,B.R.Alto,1955,,Kiowa,,48.54549,-113.27275,,,02/18/2014,Inoceramus lobatus ,
674,USA,MT,Glacier,Cretaceous,Telegraph Creek or Virgelle ,Campanian,,,"190 feet east of P.T.Sta. 46, in the NE1/4NE1/4NE1/4 sec.9,T.32 N.,R.13 W",Pteria sp. Ostrea cf .O.congesta,,B.R.Alto,1955,,,,48.55443,-113.29303,,,02/18/2014,Pteria sp. Ostrea cf .O.congesta,
675,USA,MT,Glacier,Cretaceous,Telegraph Creek or Virgelle ,Campanian,,,"P.T.Sta .8, in the SW1/4NW1/4 sec. 7, T.32 N.,R.12 W.",Inoceramus lobatus Ostrea congesta Mactra arenaria ,,B.R.Alto,1955,,Starr School,,48.54934,-113.2231,,,02/18/2014,Inoceramus lobatus Ostrea congesta Mactra arenaria ,
2206,USA,MT,Lewis and Clark,Cretaceous,Telelgraph Creek formation or uppermost part of Kevin member of Marias River shale,Campanian,,,"About 3,000 feet west of Hwy 287 and 3,400 feet north of Rock Creek",Clioscaphites novimexicanus,,"R.G. Schmidt, H.R. Shaw",7/1/1959,,Photo AZU-5P-98,Wolf Creek,47.0575,-112.0553,,,02/18/2014,Clioscaphites novimexicanus,Photo AZU-5P-98
2207,USA,MT,Lewis and Clark,Cretaceous,Thin limestone bed about 5 feet above base of Two Medicine,Campanian,,,"Approximately 2,600 feet west of Hwy 287 and 300 feet north of Rock Creek ",Corbula n. sp,,"R.G. Schmidt, H.R. Shaw",7/1/1959,,Photo AZU-5P-98,Wolf Creek,47.0577,-112.0575,,,02/18/2014,Corbula n. sp,Photo AZU-5P-98
3408,USA,WY,Carbon,Cretaceous,Thin sandstone in Cody Shale estimated 600 feet below base of Mesaverde Formation,"Campanian, Middle  80.04 MY",,,"Somewhere near quarter corner between secs. 3 and 4, T. 35 N., R. 85 W.,",Baculites cf. B. obtusus Meek,,A. D. Zapp,9/28/1961,"OF-61-3D, 5D",,,43.03358,-107.02662,,,02/18/2014,Baculites cf. B. obtusus Meek,
3247,USA,WY,Natrona,Cretaceous,Top ledge of three ledges of Shannon Sandstone.,Campanian,,,"NE1/4 sec. 1, T. 40 N., R. 80 W.","Baculites sp., Placenticeras sp.",Scaphites whitfieldi,J. G. Gill,9/16/1960,0,Goverenment Creek,,43.46763,-106.40597,,,02/18/2014,"Baculites sp., Placenticeras sp.",
3692,USA,CO,Archuleta,Cretaceous,Top of 250-foot unit of thin sandstone and shales in Mancos equivalent to Mesaverda.,"Campanian, Middle  80.04 MY",,,"Just east of highway near Sandstone Juana River in NE1/4NE1/4NE1/4 sec. 5, T. 35 N., R. 1 W.",Baculites obtusus,,W. Muelberger,9/20/1961,,Wolf Creek ,,37.30405,-106.96783,,,02/18/2014,Baculites obtusus,
1672,USA,WY,Washakie,Cretaceous,"Top of bed 10, about 180 feet above base of Mesaverde formation",Campanian,,,"NE¼ sec. 23, T. 44 N., R. 94 W.",Scapanorhynchus raphiodon,,G. H. Horn,8/31/1957,,Neiber,,43.77116,-108.10104,,,02/18/2014,Scapanorhynchus raphiodon,
6866,USA,UT,Daggett,Cretaceous,Top of Chimmey Rock Sandstone ,,,,"NE1/4 SE1/4 NE1/4 NE1/4 sec. 24, T. 3 N., R. 21 E.,","Inoceramus sp., Haresiceras natronense Reeside ",Haresiceras placentiform and H. natronense,Cobban,7/19/1968,OF-68-6D,Dutch John ,,40.98775,-109.49133,,,02/18/2014,"Inoceramus sp., Haresiceras natronense Reeside ",
4701,USA,WY,Hot Springs,Cretaceous,Top of Cody Shale,Campanian,,,"NE¼NW¼ sec. 13, T. 44 N, R. 95 W. Roncco Mine. Same locality as D4700","Ophiomorpha sp., Ostrea sp. (bored)",,Gill & Givens,1964,OF-64-12D,,,43.78745,-108.20808,PP 550 B,,02/18/2014,"Ophiomorpha sp., Ostrea sp. (bored)",
3296,USA,WY,Park,Cretaceous,Top of Elk Basin Sandstone Member of Telegraph Creek Formation.,"Campanian, Lower about 81.7 MY",,,"SE1/4 sec . 19, T. 58 N., R. 99 W.","Turritella? Sp., Drepanochilus sp., Baculites thomi Reeside, Scaphites hippocrepis Reeside",Baculites thomi,J. G. Gill,1961,0,,Elk Basin,44.99647,-108.85088,,,02/18/2014,"Turritella? Sp., Drepanochilus sp., Baculites thomi Reeside, Scaphites hippocrepis Reeside",
4167,USA,WY,Natrona,Cretaceous,Top of Shannon Sandstone,Campanian,,," SE1/4 sec. 14, T. 39 N., R. 80 W.",Baculites sp.,,"J. R. Gill, R. Vaughn",7/5/1962,,,,43.3442,-106.41397,,,02/18/2014,Baculites sp.,
14039,USA,MT,Wheatland,Cretaceous,Top of Virgelle Sandstone,Campanian,,,"NW1/4NE1/4SE1/4SW1/4 sec. 29, T. 10 N., R. 12 E.",Leptesthes sp,,Reynolds,08.26.00,0,Haymaker Ranch SW  ,,46.59545,-110.24279,,,02/18/2014,Leptesthes sp,
1279,USA,MT,Teton,Cretaceous,"Two Medicine fm., about 165 feet above base.",Campanian,,,"17.5 miles north of Augusta on west side of State Route 33, in T. 22 N ., R. 5 W.","Viviparus conradi, Physa sp.",,George Viele,1956,,,,47.7023,-112.22864,,,02/18/2014,"Viviparus conradi, Physa sp.",4
1280,USA,MT,Lewis and Clark,Cretaceous,"Two Medicine fm., lower 15 feet .",Campanian,,,"Route 20 on southeast side of Auchard Creek, in SW¼SE¼SE¼ sec. 34, T. 18 N., R. 5W . MT.  ",Corbula n. sp.,,George Viele,1956,,,,47.2647,-112.215,,,02/18/2014,Corbula n. sp.,3
569,USA,MT,Glacier?,Cretaceous,Two Medicine formation,Campanian,,,East side of U. S. Highway 89 just north of bridge over Birch Creek canal and 6.5 miles southeast of bridge over Birch Creek.,Unio,,W.A. Cobban,9/3/1955,0,Robere,,48.327,-112.5478,,,02/18/2014,Unio,
663,USA,MT,Glacier,Cretaceous,Two Medicine Formation,Campanian,,,"In the SE1/4NE1/4 sec .28,T.37N.,R.8 W.","Unio danai, Goniobasis sublaevis",,K.S. Soward,10/5/1954,,,,48.93685,-112.65649,,,02/18/2014,Unio danai Goniobasis sublaevis,
10623,USA,MT,Glacier,Cretaceous,Two Medicine Formation ,Campanian,,,"Center NW1/4 sec. 3, T. 32 N., R. 12 W.",Anomia sp.,,M.R. Mudge,1978,0,,,48.56287,-113.15624,,,02/18/2014,Anomia sp.,
10631,USA,MT,Glacier,Cretaceous,Two Medicine Formation ,Campanian,,,"Sec. 30, T. 30 N., R. 10 W.",Family Viviparidae genera and sp. indet,,Mel Mudge,1978,CMR-78-16D (John Hanley),"Mitten Lake 1 : 24,000 ",,48.32735,-112.95226,,,02/18/2014,Family Viviparidae : genera n. spp. indet,CBP-F-4
2686,USA,MT,Lewis and Clark,Cretaceous,Two Medicine formation (?) or Virgelle sandstone,Campanian,,,"About 125 feet west of U.S.Hwy. 287 in NE1/4 sec. 26, T. 16 N., R. 4 W.","Anomia micronema Meek, Corbula cf. C. subtrigonalis Meek & Hayden",,Robert. G. Schmidt,9/1/1960,0,Wolf Creek ,Wolf Creek,47.1169,-112.0659,,,02/18/2014,"Anomia micronema Meek, Corbula cf. C. subtrigonalis Meek & Hayden",
935,USA,MT,Glacier,Cretaceous,Upper  part Telegraph Creek frormation,Campanian,,,"Cut along Great Northern Railway near P.T.station 812 in the NE1/4 NE1/4SW1/4 sec.24,T.32 N.,R.12 W.","Inoceramus patootensis ,Ostrea congesta ",,B.R. Alto and C.H. Clark,7/13/1956,,,,48.51984,-113.10945,,,02/18/2014,"Inoceramus patootensis ,Ostrea congesta ",
8834,USA,AR,Hemstead,Cretaceous,Upper 10' of Ozan Formation ,Campanian,,,"Same locality as D8008. Ditch on east side of State Route 4, 3 miles south of Ozan, SW1/4 SW1/4 NE1/4 sec. 8, T. 11 S., R. 25 W.",Agerostrea falcata,,W. A. Cobban ,4/11/1973,,Washington 7-1/2  ,,33.81091,-93.70723,,,02/18/2014,Agerostrea falcata,
9211,USA,AR,Howard,Cretaceous ,Upper 2 or 3 ft of Ozan (?) Fm,,,,"From floor of coment plant quarry at Okay, NW1/4 SW1/4 sec. 30, T. 11 S., R. 27 W.",Heteromopph ammonoids ,,"B.F.Clardy, R.E.Burkholder, and W.A. Cobban ",9/11/1974,CD-74-4D,Mineral Springs South,,33.7698,-93.93389,,,02/18/2014,Heteromopph ammonoids ,
4782,USA,WY,Washakie,Cretaceous,Upper Cody Shale,Campanian,,,"NW¼ sec. 28, T. 47N., R. 90W.",Baculites ,Scaphites hippocrepis,Gill & Givens,8/24/1964,,,,44.01995,-107.66153,,,02/18/2014,Baculites ,
641,USA,CO,Jefferson,Cretaceous,Upper part of  Smokey Hill chalk.,,,,"Phot°24vv.SW1/4NE1/4NE1/4sec.8,T.3 S.,R.70W.","Baculites ,Stramentum",,R. Van Horn,11/26/1955,,Golden ,Golden,39.8098,-105.2459,,,02/18/2014,"Baculites ,Stramentum",GF-23
14221,USA,WY,Natrona,Cretaceous,Upper part of Cody Shale,Campanian,,,"Gully in the NE1/4 sec. 32, T. 39N., R. 78W.",Baculites asperitormis,,R. Burkholder & W.A. Cobban,6/4/1967,,Hermosa NW,,43.30952,-106.23712,,,02/18/2014,,
14237,USA,WY,Big Horn,Cretaceous,Upper part of Cody Shale,Campanian,,,Probably from Alkali anticline northwest of Greybull,Haresiceras,Haresiceras placentiform and H. natronense,Greene,1963,,,,44.62514,-108.31735,,,02/18/2014,,
3400,USA,WY,Carbon,Cretaceous,Upper part of Cody Shale 45 - 75 feet below lowest sandstone in Cody - Mesaverde transition,"Campanian, Middle  80.04 MY",,,"NW1/4 NW1/4 NW1/4 sec. 35, T. 32 N., R. 82 W.",Baculites obtusus Meek,Baculites obtusus,A. D. Zapp,8/25/1961,"OF-61-3D, 5D",,,42.70389,-106.62044,,,02/18/2014,Baculites obtusus Meek,
3401,USA,WY,Carbon,Cretaceous,"Upper part of Cody Shale, 140 feet below base of CS - 30",Campanian,,,"S1/2 SW1/4 SW1/4 sec. 26, T. 32 N., R. 82 W.",Baculites aff. B. aquilaensis Reeside,,A. D. Zapp,9/25/1961,"OF-61-3D, 5D",,,42.70577,-106.63709,,,02/18/2014,Baculites aff. B. aquilaensis Reeside,
4722,USA,WY,Natrona,Cretaceous,Upper part of Cody Shale.,Campanian,,,"NW¼SW¼SW¼ sec.24, T. 33 S.., R. 87 W.","Pinna sp., Inocerasmus cf.I. Balticus Boehm, Baculites aquilaensis Reeside",,Gill & Givens,Aug.1964,OF-64-15D,,,42.81227,-107.21952,,,02/18/2014,"Pinna sp., Inocerasmus cf.I. Balticus Boehm, Baculites aquilaensis Reeside",
12938,USA,WY,Natrona,Cretaceous,Upper part of lower Gammon Member of Cody Shale,"Campanian, Lower about 81.7 MY",,,"Casper Canal area in the NE1/4SW1/4 sec. 26, T. 32 N., R. 82 W.",Baculites aquilaensis Reeside (late from). Scaphites hippocrepis (Dekay) III,Scaphites hippocrepis,Cobban,06.27.88,SPR-88-2D-6D,Clarkson Hill,,42.71132,-106.6324,,,02/18/2014,Baculites aquilaensis Reeside (late from). Scaphites hippocrepis (Dekay) III,
11356,USA,NM,Catron,Cretaceous,Upper part of Mancos Shale ,,,,"NW1/4SE1/4 sec. 4, T. 3 N., R. 18 W.",Pycnodonte sp (small) Plicatula,,E. R. Landis,8/1/1980,Coal-80-11D,Fence lake SW  ,Fence Lake SW,34.5126,-108.7277,,,02/18/2014,Pycnodonte sp (small) Plicatula,
11557,USA,NM,Cibola,Cretaceous,Upper part of Mancos Shale ,,,,"Arroyo in NE1/4 NE1/4 sec. 1, T. 5 N., R. 20 W.",Mammites ,,"Orin Anderson, W. A. Cobban ",7/7/1981,0,Cantaralo Spring  ,,34.6928,-108.8921,,,02/18/2014,Mammites ,
2532,USA,CO,Dolores,Cretaceous,Upper part of Mancos shale below Mesaverde sandstone,Campanian,,,"Sec. 30, T. 42 N., R. 13 W.","Inoceramus, Baculites",,"A. D. Zapp, W. A. Cobban",5/13/1960,F-60-11D,,,37.87436,-108.34744,,,02/18/2014,"Inoceramus, Baculites",
7157,USA,CO,Moffat,Cretaceous,Upper part of Mancos Shale beneath Marapos Sandstone Member.,"Campanian, Middle  80.04 MY",,,"SE1/4SE1/4 sec. 15, T. 5 N., R 93 W.",Baculites sp. (obtusus-asperiformis group),,"Gill, Blanchard and Pipiringos",7/29/1969,OF-69-18D,Axial ,,40.37863,-107.813,,,02/18/2014,Baculites sp. (obtusus-asperiformis group),
11353,USA,NM,Catron,Cretaceous,"Upper part of Mancos Shale, about 100 ft below top.",,,,"NE1/4, NE1/4, sec. 15, T. 3 N., R. 18 W. ","Serpula sp., Plicatula Ferryi (Coquand), Ostrea sp., Pleuriocardia Pauperculum (Meek), Legumen Ellipticum (Conrad), Cymbophora sp., Veniella Mortoni (Meek and Hayden)",,E. R. Landis,8/1/1980,Coal-80-11D,Lake Armijo  ,Lake Armijo,34.4905,-108.7036,,"Except for the calcareous worm tube (Serpula), all are shallow-water marine bivalves (Cobban, W. A., 11/24/1980).",02/18/2014,Serpula sp. Plicatula Ferryi Coquand Ostrea sp. Pleuriocardia Pauperculum (Meek) Legumen Ellipticum Conrad Cymbophora sp. Veniella Mortoni Meek and Hayden,L80-1
11560,USA,NM,Valencia,Cretaceous,Upper part of Mancos Shale. From 158' below top,,,,"Near C E1/2 sec. 6, T. 6 N., R. 19 W.",Mammites ,,"Orin Anderson, W. A. Cobban ",7/7/1981,0,Atarque Lake  ,Atarque Lake,34.7774,-108.8739,,,02/18/2014,Mammites ,
4367,USA,CO,Boulder,Cretaceous,Upper part of Niobrara Formation.,,,,"SW¼SW¼ sec. 30, T. 2 N., R. 70 W. ","Baculites, Inoceramus",,G.R. Scott,6/10/1955,,Boulder SE,,40.10392,-105.27972,,,02/18/2014,"Baculites, Inoceramus",
13040,USA,WY,Carbon,Cretaceous,Upper part of Obrien Springs Ss,"Campanian, Middle  80.04 MY",,,"North side of Table Mountain in sec. 23, T. 25 N., R. 87 W.",Baculites obtusus,,E.A.Merewether & W.A. Cobban,06.28.69,0,,,42.12453,-107.20144,,,02/18/2014,Baculites obtusus,
10981,USA,UT,Emery,Cretaceous,Upper part of Star Point Sandstone ,,,,"Sec. 26, T. 21 S., R. 5 E.Utah ",Crassostrea ,,R. M. Flores,1979,0,Emery West ,,38.96112,-111.62549,,,02/18/2014,Crassostrea ,
9151,USA,MT,Liberty,Cretaceous ,"Upper part of Telegraph Creek Formation, Upper part of Eagle Formation ",Campanian,,,"Same locality as D1950, North side of East Butte in the NW1/4 SW1/4 sec. 9, T. 36 N., R. 5 E. Northeast bank of Sherry Coulee in the SE1/4 SW1/4 sec. 8, T. 24 N., R. 13 E.",Baculites thomi Reeside,Baculites thomi,D. D. Rice and W. Stanton ,"7/16/74, 7/24/74",OER-74-18D,"Bingham Lake, Eagle Buttes   ",Bingham Lake,48.8797,-111.0238,,,02/18/2014,Baculites thomi Reeside,
2576,USA,WY,,Cretaceous,Upper part of the Middle sandstone member of the Hilliard shale.,,,,"NW1/4NW1/4 sec. 25, T. 24 N., R. 116 W.","Ostrea sp., Crssatella WYensi Sidewell, Cymprimeria? Sp.",,W. W. Rubey,7/11/1955,0,,,42.03679,-110.5373,,,02/18/2014,"Ostrea sp., Crssatella WYensi Sidewell, Cymprimeria? Sp.",
664,USA,MT,Glacier,Cretaceous,Upper part of Two Medicine fromation.,Campanian,,,"From the NE1/4NE1/4 sec.3,T.37 N., R.8 W.","Ostrea glabra, Anomia micronema, Corbicula cytheriformis, Melania ?sp. ",,K.S. Soward,10/21/1954,,,,48.99717,-112.6347,,,02/18/2014,Ostrea glabra Anomia micronema Corbicula cytheriformis Melania ?sp. ,
1584,USA,WY,.Johnson,Cretaceous,Upper Shannon sandstone,Campanian,,,"Sec.13, T. 49N., R. 83 W.",Baculites haresi,,H. A. Tourtelot,1956,,,,44.21637,-106.79094,,,02/18/2014,Baculites haresi,
9935,USA,AR,Hempstead,Cretaceous,Uppermost 2-3 feet of Marlbrook Marl,Campanian,,,"Same locality as D8011.(SW1/4 sec. 5, T. 12 S. , R. 27 W. ",Oysters,,W.A. Cobban,6/11/1974,0,Red Bluff ,,33.73883,-93.91531,,,02/18/2014,Oysters,
13609,USA,CO,Pueblo,Upper Cretaceous,Uppermost 6' of Apache Creek Sandy Mbr,"Campanian, Middle  80.04 MY",,,"Old scrapad area just south of Platteville Boulevard NE1/4NW1/4SW1/4 sec. 1, T. 20 S., R. 65 W.",Baculites obtusus,,Cobban,3/10/1995,0,Northwest Pueblo  ,,38.33729,-104.62316,,,02/18/2014,Baculites obtusus,
13343,USA,NM,McKinley,Cretaceous ,Uppermost beds of Hosta Tongue of Point Lookout Sandstone ,Campanian,,,"West rim of deep canyon in the SW1/4 SE1/4 NW1/4 sec. 36, T. 16 N., R. 11 W., ., lat, 35°34'23"", long 107°57'30""","Idonearca sp, Inoceramus (Platyceramus) cycloides Wegner, Cymella montanensis (Henderson), Cymbophora aff. C. warrenana (Meek and Hayden), Aphrodina sp, Gyrodes depressa Meek, Rostellites sp, Entalis sp. (a scaphopod), Placenticeras (Stantonoceras) polyopsis (Dujardin) ",,J.F. Robertson,7/6/1992,0,Borrego Pass  ,Borrego Pass,35.57306,-107.95833,,,02/18/2014,"Idonearca sp, Inoceramus (Platyceramus) cycloides Wegner, Cymella montanensis (Henderson), Cymbophora aff. C. warrenana (Meek and Hayden), Aphrodina sp, Gyrodes depressa Meek, Rostellites sp, Entalis sp. (a scaphopod), Placenticeras (Stantonoceras) polyopsis (Dujardin) ",
2881,USA,WY?,Park,Cretaceous,Uppermost part of Eagle sandstone.,Campanian,,,0.9 mile east-southeast of mouth of Gardner River on south bank of Yellowstone River about 0.2 mile west of small island in river.,"Inoceramus sp., Ostrea cf. O. soleniscus Meek, Anomia sp.",,G. D. Fraser,1960,0,Gardiner ,,45.02764,-110.68242,,,02/18/2014,"Inoceramus sp., Ostrea cf. O. soleniscus Meek, Anomia sp.",
2918,USA,AR,Hempstead,Cretaceous,Uppermost part of Marlbrook marl.,Campanian,,,"NE1/4SW1/4 sec. 34, T. 11 S., R. 27 W.","Gryphaea mutabilis Morton, Exogyra cancellata Stephenson",,D.A. Brobst,1961,0,Mineral Springs,,33.75165,-93.78189,,,02/18/2014,"Gryphaea mutabilis Morton, Exogyra cancellata Stephenson",
1858,USA,WY,Niobrara,Upper Cretaceous,Uppermost Sharon Springs,Campanian,,,"North of Redbird road in SW1/4 sec. 17 and NW1/4 sec. 20, T. 38 N., R. 61 W., Niobrara Co., WY. Same locality as D1856 but from about 5 or 10' lower",Baculites melearni,,W. A. Cobban,9/25/1962,,,,43.25992,-104.21792,PP 393,,02/18/2014,Baculites melearni,
552,USA,MT,Cascade,Cretaceous,Virgelle sandstone,Campanian,,,"1.5 miles south - southeast of Simms, on north -facing sandstone bluff, SW1/4 sec. 20, T. 20 N., R. 2 W.",Inoceramus lobatus ,,W. A. Cobban,8/19/1955,0,,,47.47121,-111.8958,,,02/18/2014,Inoceramus lobatus fauna,
659,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,,,"On ridge of Virgelle Sandstone in the NW1/4SE1/4 sec.10,T.32 N.,R.13 W . northof D658 and about 100' lower stratigraphically.","Inoceramus lobatus Goldfuss, Nucula sp., Tellina sp., Cymbophora sp., Gyrodes depressa Meek",,C.E. Erdmann,6/23/1955,CD-54-1D,,,48.54571,-113.27784,,,02/18/2014,Inoceramus lobatus .Gyrodes depressa,3
678,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,,,"Above P.T.Sta .82,in the SE1/4NW1/4 sec. 15,T.32 N.,R.13 W.",Ostrea soleniscus,,B.R.Alto,1955,,Kiowa,,48.53404,-113.28521,,,02/18/2014,Ostrea soleniscus,
680,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,,,"P.T.Sta.51,in the NE1/4NE1/4 sec.16,T.32 N.,R.13 W.",Inoceramus lobatus ,,B.R. Alto,1955,,Kiowa,,48.5374,-113.29708,,,02/18/2014,Inoceramus lobatus ,
681,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,,,"In the NE 1/4NW1/4sec. 10,T.32 N.,R.13 W.,",Pteria (Oxytoma ) n .sp .Ostrea congesta Anomia subquadrata Baculites sp .,,B.R. Alto,1955,,Kiowa,,48.55252,-113.28137,,,02/18/2014,Pteria (Oxytoma ) n .sp .Ostrea congesta Anomia subquadrata Baculites sp .,
682,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,,,"P.T.Sta .138 ,in the SW1/4SW1/4  sec.11,T.32 N.,R.13 W. Base of magnetite sandstone bed of Virgelle sandstone .","Anomia sp Brachidontes sp ., Corbula sp., Melania? whitearvesi",,B.R. Alto,1955,,Kiowa,,48.54371,-113.26492,,,02/18/2014,Anomia sp Brachidontes sp .Corbula sp .Melania? whitearvesi,
949,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,,,"Near P.T.station 137 near C S1/2N1/2, sec.36,T.32N.,R.12W.",Corbula sp.,,B.R. Alto and C.H. Clark,"       June ,1956",,,,48.48928,-113.1072,,,02/18/2014,Corbula,
683,USA,MT,Glacier,Cretaceous,Virgelle sandstone ,Campanian,,,"P.T.Sta. 83 ,in the SE1/4NE1/4 sec.9,T.32 N., R.13 W.",Inoceramus lobatus Protodonax n.sp .Mactra arenaria Baculites haresi,,B.R. Alto,1955,,Kiowa,,48.55011,-113.29386,,,02/18/2014,Inoceramus lobatus Protodonax n.sp .Mactra arenaria Baculites haresi,
937,USA,MT,Glacier,Cretaceous,Virgelle sandstone ,Campanian,,,"Southeast side of U.S.Highway 2 at P.T .station 21  in SE1/4SE1/4SW1/4NE1/4 sec.25,T.32 N.,R.12 W.","Ostrea sp., Desmoscaphites sp.",Desmoscaphites bassleri,B.R. Alto,"        June,1956",,,,48.50621,-113.10229,PP 450 D,,02/18/2014,"Ostrea sp., Desmoscaphites sp.",
12345,USA,MT,Lewis and Clark,Cretaceous,Virgelle Sandstone ,Campanian,,,"SE1/4 SE1/4 sec. 16, T. 17 N., R. 5 W.","Sphenoceramus sp (an inoceramid), Desmoscaphites sp ",,R. G. Tysdal,1983,CMR-83-14D,mb Rock ,,47.2225,-112.2379,,,02/18/2014,"Sphenoceramus sp (an inoceramid), Desmoscaphites sp ",
1127,USA,MT,Teton,Cretaceous,"Virgelle sandstone ,80 feet above base of unit 24.",Campanian,,,"In the SE1/4SW1/4 sec.28,T.22N.,R.8 W.",Corbula aaf.C.chacoensis.,,"M.R.Mudge , J.J.Halbert",6/28/1956,EG-56-16D,"Saypo  ,MT",Castle Reef,47.62743,-112.64047,,,02/18/2014,Corbula aaf.C.chacoensis.,F-16
668,USA,MT,Glacier,Cretaceous,Virgelle sandstone or Telegraph Creek,Campanian,,,"From hill east of Kiowa ,in the NW1/4SW1/4 sec. 11,T.32 N.,R.13 W.","Inoceramus lobatus ,Ostea sp., Tellina aff .T.modesta ,Mactra arenaria, Corbula aff.C.subtrigonalis.",,B.R. Alto,1955,,Kiowa,,48.54654,-113.26638,,,02/18/2014,"Inoceramus lobatus ,Ostea sp., Tellina aff .T.modesta ,Mactra arenaria, Corbula aff.C.subtrigonalis.",
7293,USA,UT,Kane,Cretaceous,"Wahweap Formation, 187 ft above base",,,,"SW1/4 SE1/4 sec. 12, T. 40 S., R. 3 E.",Sphaerium sp.,,Fred Peterson,1969,CD-69-23D,Paria 1 SE1/4,Ship Mountain Point,37.3441,-111.5317,,,02/18/2014,Sphaerium sp.,
