Column1,Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum,FormationNew
1001,5637,USA,MT,Petroleum,Cretaceous,"Telegraph Creek formation, 23 ft below top",Campanian,NA,,"SW¼ sec. 26, T. 15 N., R. 29 E.",Baculites aquilaensis Reeside,,Gill & Burkholder ,7/26/1966,OF-67-1D,,Cat Creek,47.03058,-108.01338,,,02/18/2014,Baculites aquilaensis Reeside,,Telegraph Creek
1002,5638,USA,MT,Petroleum,Cretaceous,"Telegraph Creek formation, 5 ft below top",Campanian,NA,,"SW¼ sec. 26, T. 15 N., R. 29 E.",Inoceramus (Sphenoceramus) sp. Baculites aquilaensis Reeside,,Gill & Fleisher,7/26/1966,OF-67-1D,,Cat Creek,47.03058,-108.01338,,,02/18/2014,Inoceramus (Sphenoceramus) sp. Baculites aquilaensis Reeside,,Telegraph Creek
1003,4639,USA,MT,Carbon,Cretaceous,"Telegraph Creek Formation, about 20-25 feet above G64-15-4",Campanian,NA,,"SW¼ sec. 27, T. 8 S., R. 24 E",Baculites haresi Reeside,,Givens,8/27/1964,OF-64-14D,,,45.10719,-108.77524,,,02/18/2014,Baculites haresi Reeside,,Telegraph Creek
1004,5685,USA,MT,Chouteau,Cretaceous,"Telegraph Creek Formation, about 30ft below top.",Campanian,NA,,"Center of west line of SE¼ sec. 10, T. 23 N., R. 14 E.",Baculites thomi Reeside,Baculites thomi,Gill and Cobban,7/18/1966,OF-67-1D,,,47.76323,-109.91781,,,02/18/2014,Baculites thomi Reeside,,Telegraph Creek
1005,4224,USA,MT,Lewis and Clark,Cretaceous,"Telegraph Creek Formation, about 8 feet below a 1 - foot bed of bentonite.",Campanian,NA,,"SE1/4 SE1/4 sec. 16, T. 17 N., R. 5 W. Mont.",Baculites thomi Reeside,,J. R. Gill,7/18/1962,,,,47.22354,-112.23934,,,02/18/2014,Baculites thomi Reeside,,Telegraph Creek
1006,6037,USA,MT,Gallatin,Cretaceous,"Telegraph Creek Formation, Bearpaw Shale (upper part)",Campanian,NA,,"Sec. 15, T. 5 N., R. 7 E.",Clioscaphites sp.,,L.W. McGrew,1966,NR-67-13D,Sixteen NE,,46.1929,-110.83624,AMNH Bull 342,,02/18/2014,Clioscaphites sp.,,Telegraph Creek
1007,5706,USA,NM,Rio Arriba,Cretaceous,"Telegraph Creek formation, below conspicuous cliff of thin-bedded sandstone","Santonian, Upper.  83.91 MY",NA,,"NE¼SE¼ sec. 31, T. 2 S., R. 13 E.","Ostrea sp., Baculites sp., Desmoscaphites bassleri Reeside?",,Gill & Cobban,7/13/1966,OF-67-1D,,Llaves,36.4211,-106.8349,,,02/18/2014,"Ostrea sp., Baculites sp., Desmoscaphites bassleri Reeside?",,Telegraph Creek
1008,5634,USA,MT,Petroleum,Upper Cretaceous,"Telegraph Creek Formation, from 21-ft unit of ironstone and limestone concretions 16-37 ft above base","Campanian, Lower about 81.7 MY",NA,,"SW¼ sec. 26, T. 15 N., R. 29 E.","Inoceramus (Sphenoceramus) cf. I. Lingua Goldfuss, Baculites haresi Reeside, Scaphites hippocrepis (Dekay) (early form)",,Gill and others,7/26/1966,OF-67-1D,,Cat Creek,47.03058,-108.01338,PP 619,,02/18/2014,"Inoceramus (Sphenoceramus) cf. I. Lingua Goldfuss, Baculites haresi Reeside, Scaphites hippocrepis (Dekay) (early form)",,Telegraph Creek
1010,5635,USA,MT,Petroleum,Cretaceous,"Telegraph Creek Formation, from ferruginous concretions 67-77 ft above base",Campanian,NA,,"SW¼ sec. 26, T. 15 N., R. 29 E.","bryozoan (attached to baculite), Baculites aquilaensis Reeside",,Gill and others,7/26/1966,OF-67-1D,,Cat Creek,47.03058,-108.01338,,,02/18/2014,"bryozoan (attached to baculite), Baculites aquilaensis Reeside",,Telegraph Creek
1011,5633,USA,MT,Petroleum,Upper Cretaceous,"Telegraph Creek Formation, from ironstone concretions 16 ft above base","Campanian, Lower about 81.7 MY",NA,,"SW¼ sec. 26, T. 15 N., R. 29 E.",Scaphites hippocrepis (Dekay) (early form),Scaphites hippocrepis,"Gill, Burkholder, Fleisher, and Cobban",7/26/1966,OF-67-1D,,Cat Creek,47.03058,-108.01338,PP 619,,02/18/2014,Scaphites hippocrepis (Dekay) (early form),,Telegraph Creek
1013,5636,USA,MT,Petroleum,Upper Cretaceous,"Telegraph Creek Formation, from small gray limestone concretions 40 ft below top","Campanian, Lower about 81.7 MY",NA,,"SW¼ sec. 26, T. 15 N., R. 29 E.",Scaphites hippocrepis (Dekay) (early form),,Gill and others,7/26/1966,OF-67-1D,,Cat Creek,47.03058,-108.01338,PP 619,,02/18/2014,Scaphites hippocrepis (Dekay) (early form),,Telegraph Creek
1015,4638,USA,MT,Carbon,Cretaceous,"Telegraph Creek Formation, same level as G64-15-2. ",Campanian,NA,,"SW¼ sec. 27, T. 8 S., R. 24 E.","Nemodon sp., Crymbophora? Sp., Baculites sp.",,Givens,8/27/1964,OF-64-14D,,,45.10719,-108.77524,,,02/18/2014,"Nemodon sp., Crymbophora? Sp., Baculites sp.",,Telegraph Creek
1016,3905,USA,MT,Gallatin,Cretaceous,Telegraph Creek Formation.,Campanian,NA,,"NW1/4NW1/4NW1/4NE1/4 sec. 31, T. 4 N., R. 6 E. ",Scaphites? Sp.,,McGrew,09/01/1962,,Maudlow ,,46.06064,-111.02576,,,02/18/2014,Scaphites? Sp.,,Telegraph Creek
1017,3906,USA,MT,Gallatin,Cretaceous,Telegraph Creek Formation.,Campanian,NA,,"Center of NE1/4 sec. 14, T. 4 N., R. 5 E. ","Baculites codyensis Reeside, Clioscaphites montanensis Cobban?",,Skipp,08/01/1962,,Maudlow ,,46.10436,-111.06305,,,02/18/2014,"Baculites codyensis Reeside, Clioscaphites montanensis Cobban?",,Telegraph Creek
1018,1128,USA,MT,Teton,Cretaceous,"Telegraph Creek formtion ,64,8 feet from top of unit 1, sec .5.","Santonian, Upper.  83.91 MY",NA,,"SE1/4SW1/4 sec.28,T.22 N.,R.8 W.","Inoceramus sp., Ostrea congesta, Baculite haresi, Desmoscaphites bassleri.",Desmoscaphites bassleri,"M.R.Mudge , J.J.Halbert",7/29/1956,EG-56-16D,"Saypo  ,MT",Castle Reef,47.62697,-112.64142,PP 450 D,,02/18/2014,"Inoceramus sp., Ostrea congesta, Baculite haresi, Desmoscaphites bassleri.",F-89,Telegraph Creek
1019,4611,USA,MT,Lewis and Clark,Cretaceous,"Telegraph creek Fromation, near base.",Campanian,NA,,"About 700 ft north of Dearborn River in NE¼ sec. 16, T. 17 N., R. 5 W., Lewis and Clark Co.","Inoceramus sp., Cymbophora sp., Scaphites sp.",,Schmidt and Strong,08/01/1964,FGP-64-3,Comb Rock,Comb Rock,47.2298,-112.2408,,,02/18/2014,"Inoceramus sp., Cymbophora sp., Scaphites sp.",,Telegraph Creek
1041,935,USA,MT,Glacier,Cretaceous,Upper  part Telegraph Creek frormation,Campanian,NA,,"Cut along Great Northern Railway near P.T.station 812 in the NE1/4 NE1/4SW1/4 sec.24,T.32 N.,R.12 W.","Inoceramus patootensis ,Ostrea congesta ",,B.R. Alto and C.H. Clark,7/13/1956,,,,48.51984,-113.10945,,,02/18/2014,"Inoceramus patootensis ,Ostrea congesta ",,Telegraph Creek
50,1776,USA,MT,Lewis and Clark,Cretaceous,Basal part of Two Medicine formation,Campanian,NA,," SW1/4 SE1/4 SW1/4 sec. 34, T. 21 N., R. 8 W.","Ostrea sp., Corbula n. sp., Melania? whiteavesi Stanton and Hatcher, Anomia sp., Corbula n.sp",,M. R. Mudge and M.W. Reynolds,6/17/1958,EG-58-24D,,,47.52411,-112.62096,,,02/18/2014,"Ostrea sp., Corbula n. sp., Melania? Whiteavesi, Anomia sp., Corbula n.sp","F-199a, b",Two Medicine
530,578,USA,MT,Lewis and Clark,Cretaceous,Lower part of Two Medicine formation ( about 40' above base ).,Campanian,NA,,"South side of  State Highway 20, 0.3 miles west of Bowman's Corners, NW1/4 sec. 30, T. 18 N., R. 4 W.",Corbula,,W.A. Cobban,09/06/1955,0,,,47.29306,-112.16532,,,02/18/2014,Corbula,,Two Medicine
531,575,USA,MT,Lewis and Clark,Cretaceous,"Lower part of Two Medicine formation, 12' below coal bed.",Campanian,NA,,"East side of  State Highway 33, 2.4 miles northwest of bridge over Dearborn River, SE1/4 sec. 16, T. 17 N., R. 4 W.",Ostrea ,,W.A. Cobban,09/06/1955,0,,,47.22442,-112.10959,,,02/18/2014,Ostrea ,,Two Medicine
532,577,USA,MT,Lewis and Clark,Cretaceous,"Lower part of Two Medicine formation, 3' above coal bed.",Campanian,NA,,"Same loc. as D575. East side of  State Highway 33, 2.4 miles northwest of bridge over Dearborn River, SE1/4 sec. 16, T. 17 N., R. 4 W",Leaves,,W.A. Cobban,09/06/1955,0,,,47.22442,-112.10959,,,02/18/2014,Leaves,,Two Medicine
533,576,USA,MT,Lewis and Clark,Cretaceous,"Lower part of Two Medicine formation, 8' below coal bed.",Campanian,NA,,"Same loc. as D575. East side of  State Highway 33, 2.4 miles northwest of bridge over Dearborn River, SE1/4 sec. 16, T. 17 N., R. 4 W",Corbula,,W.A. Cobban,09/06/1955,0,,,47.22442,-112.10959,,,02/18/2014,Corbula,,Two Medicine
534,525,USA,MT,Glacier,Cretaceous,"Lower part of Two Medicine formation, about 35' above D524",Campanian,NA,,"West side of road about 2.5 miles south - southwest of Cut Bank, SW1/4 sec. 23, T. 33 N., R. 6 W. [Sec 22?]",fresh - water fossils,,W.A. Cobban,08/05/1955,0,Cut Bank ,,48.59902,-112.36557,,,02/18/2014,Brackish - water fossils,,Two Medicine
535,523,USA,MT,Glacier,Cretaceous,"Lower part of Two Medicine formation, from cross- bedded brown - weathering concretionary sandstone",Campanian,NA,,"Near top of hill 0.5 mile southwest of Cut Bank, NW1/4 SE1/4 sec. 11, T. 33 N., R. 6 W.",Brackish - water fossils,,W.A. Cobban,08/05/1955,0,Cut Bank ,,48.62974,-112.35059,,,02/18/2014,Brackish - water fossils,,Two Medicine
537,574,USA,MT,Lewis and Clark,Cretaceous,Lower part of Two Medicine formation.,Campanian,NA,,Opposite Oasis Café in Wolf Creek,Corbula,,W.A. Cobban,09/06/1955,0,,,47.00725,-112.07256,,,02/18/2014,Corbula,,Two Medicine
538,763,USA,MT,Lewis and Clark,Cretaceous,Lower part of Two Medicine formation.,Campanian,NA,,"North side of State Highway 20, 0.3 mile northeast of bridge over Dearborn River, approximately in the SE1/4 sec.16,T.17 N.,R.5W.",Corbula.,,E.B. Ekren  F.N. Houser,              9/7/55,,,,47.22345,-112.23908,,,02/18/2014,Corbula.,,Two Medicine
1024,2207,USA,MT,Lewis and Clark,Cretaceous,Thin limestone bed about 5 feet above base of Two Medicine,Campanian,NA,,"Approximately 2,600 feet west of Hwy 287 and 300 feet north of Rock Creek ",Corbula n. sp,,"R.G. Schmidt, H.R. Shaw",07/01/1959,,Photo AZU-5P-98,Wolf Creek,47.0577,-112.0575,,,02/18/2014,Corbula n. sp,Photo AZU-5P-98,Two Medicine
1034,1279,USA,MT,Teton,Cretaceous,"Two Medicine fm., about 165 feet above base.",Campanian,NA,,"17.5 miles north of Augusta on west side of State Route 33, in T. 22 N ., R. 5 W.","Viviparus conradi, Physa sp.",,George Viele,1956,,,,47.7023,-112.22864,,,02/18/2014,"Viviparus conradi, Physa sp.",4,Two Medicine
1035,1280,USA,MT,Lewis and Clark,Cretaceous,"Two Medicine fm., lower 15 feet .",Campanian,NA,,"Route 20 on southeast side of Auchard Creek, in SW¼SE¼SE¼ sec. 34, T. 18 N., R. 5W . MT.  ",Corbula n. sp.,,George Viele,1956,,,,47.2647,-112.215,,,02/18/2014,Corbula n. sp.,3,Two Medicine
1036,569,USA,MT,Glacier?,Cretaceous,Two Medicine formation,Campanian,NA,,East side of U. S. Highway 89 just north of bridge over Birch Creek canal and 6.5 miles southeast of bridge over Birch Creek.,Unio,,W.A. Cobban,09/03/1955,0,Robere,,48.327,-112.5478,,,02/18/2014,Unio,,Two Medicine
1037,663,USA,MT,Glacier,Cretaceous,Two Medicine Formation,Campanian,NA,,"In the SE1/4NE1/4 sec .28,T.37N.,R.8 W.","Unio danai, Goniobasis sublaevis",,K.S. Soward,10/05/1954,,,,48.93685,-112.65649,,,02/18/2014,Unio danai Goniobasis sublaevis,,Two Medicine
1038,10623,USA,MT,Glacier,Cretaceous,Two Medicine Formation ,Campanian,NA,,"Center NW1/4 sec. 3, T. 32 N., R. 12 W.",Anomia sp.,,M.R. Mudge,1978,0,,,48.56287,-113.15624,,,02/18/2014,Anomia sp.,,Two Medicine
1039,10631,USA,MT,Glacier,Cretaceous,Two Medicine Formation ,Campanian,NA,,"Sec. 30, T. 30 N., R. 10 W.",Family Viviparidae genera and sp. indet,,Mel Mudge,1978,CMR-78-16D (John Hanley),"Mitten Lake 1 : 24,000 ",,48.32735,-112.95226,,,02/18/2014,Family Viviparidae : genera n. spp. indet,CBP-F-4,Two Medicine
1063,664,USA,MT,Glacier,Cretaceous,Upper part of Two Medicine fromation.,Campanian,NA,,"From the NE1/4NE1/4 sec.3,T.37 N., R.8 W.","Ostrea glabra, Anomia micronema, Corbicula cytheriformis, Melania ?sp. ",,K.S. Soward,10/21/1954,,,,48.99717,-112.6347,,,02/18/2014,Ostrea glabra Anomia micronema Corbicula cytheriformis Melania ?sp. ,,Two Medicine
332,685,USA,MT,Glacier,Cretaceous,Either Telegraph Creek fm .or Virgelle sandstone .,"Campanian, Middle",NA,,"In the NW 1/4 sec. 8,T.32 N.,R.12 W.","Inoceramus lobatus ,Ostrea congesta , Mactra arenarria ,Baculites asperiformis , Placemticeras planum.",,B.R. Alto,1955,,Starr School,,48.55321,-113.20179,,,02/18/2014,"Inoceramus lobatus ,Ostrea congesta , Mactra arenarria ,Baculites asperiformis , Placemticeras planum.",,Virgelle
333,4613,USA,MT,Lewis and Clark,Cretaceous,Either uppermost part of Telegraph Creek or lowermost part or Virgelle Sandstone.,Campanian,NA,,"About 450 feet eat of Dearborn River in SE¼ sec. 16, T. 17 N., R. 5 W., Lewis and Clark Co.","Inoceramus patootensis de Loriol, Cymbophora sp., Gyrodes sp.",,Schmidt and Strong,08/01/1964,FGP-64-3,Comb Rock,Comb Rock,47.228,-112.2419,,,02/18/2014,"Inoceramus patootensis de Loriol, Cymbophora sp., Gyrodes sp.",,Virgelle
372,2201,USA,MT,Lewis and Clark,Cretaceous,From brown- weathered calcareous sandstone concretionary zone near middle of Virgelle sandstone ,,NA,,"Southeast nose of low hill about 700 feet west of Hwy.287, and 1400 feet south of Rock Creek","Perissonota sp., Pteria n. sp., Tellina? Sp, Mactra arenaria",,"R.G. Schmidt, H.R. Shaw",07/01/1959,,Photo AZU-5P-130,Wolf Creek,47.0428,-112.0512,,,02/18/2014,"Perissonota sp., Pteria n. sp., Tellina? Sp, Mactra arenaria",Photo AZU-5P-130,Virgelle
461,670,USA,MT,Glacier,Cretaceous,Green bed in Virgelle sandstone,Campanian,NA,,"In the SW1/4 sec. 9,T.32 N.,R. 13 W.","Ostrea sp., Protodonax n.sp.,Gyrodes sp .,Baculites haresi ",,B.R.Alto,1955,,Kiowa,,48.54243,-113.30312,,,02/18/2014,"Ostrea sp., Protodonax n.sp.,Gyrodes sp .,Baculites haresi ",,Virgelle
513,660,USA,MT,Pondera,Cretaceous,Limy sandstone bed 24 feet below top of Virgelle sandstone,Campanian,NA,,"At P. T. Sta .53, in theNW1/4NW1/4SW1/4 sec.23,T.28 N.,R.5 W. This is a brackish-water fauna. Considerable wave action is shown by battered condition of many of the shells.","Ostrea coalvillensis Meek, Anomia aff.A.propatorris White, Brachidontes of .B.regularis (White), Corbula subtrigonalis Meek and Hayden var. perundata Meek and Hayden",,"C.E. Erdman, B.R. Alto",6/22/1955,CD-54-3D,,Lone Man Coulee East,48.167,-112.221,,,02/18/2014,Ostrea coalvillensis Anomia aff.A.propatorrisBrachidontes of .B.regularis Corbula subtrigonalis var. perundata.,4a,Virgelle
514,661,USA,MT,Pondera,Cretaceous,Limy sandstone bed 24 feet below top of Virgelle sandstone,Campanian,NA,,"At P. T. Sta .53, in the NW1/4NW1/4SW1/4 sec.23,T.28 N.,R.5 W. From upper part of the limy sandstone bed. Same locality as D660.",Ostrea coalvillensis Anomia aff.A.propatorrisBrachidontes of .B.regularis Corbula subtrigonalis var. perundata.,,C.E.Erdman B.R.Alto,6/22/1955,CD-54-3D,,Lone Man Coulee East,48.167,-112.221,,,02/18/2014,Ostrea coalvillensis Anomia aff.A.propatorrisBrachidontes of .B.regularis Corbula subtrigonalis var. perundata.,4b,Virgelle
718,573,USA,MT,Lewis and Clark,Cretaceous,Middle of Virgelle sandstone,Campanian,NA,,"Sandstone hogback east of Bean Lake road, SE1/4SE1/4 sec. 28, T. 19 N., R. 7 W","Inoceramus, Ostrea ",,W. A. Cobban,09/05/1955,0,,,47.36622,-112.49359,,,02/18/2014,"Inoceramus, Ostrea ",,Virgelle
890,684,USA,MT,Glacier,Cretaceous,Probably Virgelle sandstone ,Campanian,NA,,"P.T.Sta. 130 ,in the SE1/4SE1/4 sec.10,T.32 N., R.13 W.","Ostrea cf .O.congesta,Anomia sp .,Tellina sp ., Mactra arenaria, corbula sp.",,B.R. Alto,1955,,Kiowa,,48.54274,-113.273,,,02/18/2014,"Ostrea cf .O.congesta,Anomia sp .,Tellina sp ., Mactra arenaria, corbula sp.",,Virgelle
987,679,USA,MT,Glacier,Cretaceous,Telegraph Creek fm .or Virgelle,Campanian,NA,,"Below P. T .Sta. 82 ,in the SE1/4NW1/4 sec.15 ,T.32 N.,R.13 W.",Inoceramus subacompressus,,B.R.Alto,1955,,Kiowa,,48.53404,-113.28521,,,02/18/2014,Inoceramus subacompressus,,Virgelle
1020,671,USA,MT,Glacier,Cretaceous,Telegraph Creek or Virgelle,Campanian,NA,,"100 feet south of P.T.Sta .109,in the NE1/4SE1/4 sec .10,T. 32 N.,R.13 W.",Inoceramus lobatus ,,B.R.Alto,1955,,Kiowa,,48.54549,-113.27275,,,02/18/2014,Inoceramus lobatus ,,Virgelle
1021,674,USA,MT,Glacier,Cretaceous,Telegraph Creek or Virgelle ,Campanian,NA,,"190 feet east of P.T.Sta. 46, in the NE1/4NE1/4NE1/4 sec.9,T.32 N.,R.13 W",Pteria sp. Ostrea cf .O.congesta,,B.R.Alto,1955,,,,48.55443,-113.29303,,,02/18/2014,Pteria sp. Ostrea cf .O.congesta,,Virgelle
1022,675,USA,MT,Glacier,Cretaceous,Telegraph Creek or Virgelle ,Campanian,NA,,"P.T.Sta .8, in the SW1/4NW1/4 sec. 7, T.32 N.,R.12 W.",Inoceramus lobatus Ostrea congesta Mactra arenaria ,,B.R.Alto,1955,,Starr School,,48.54934,-113.2231,,,02/18/2014,Inoceramus lobatus Ostrea congesta Mactra arenaria ,,Virgelle
1033,14039,USA,MT,Wheatland,Cretaceous,Top of Virgelle Sandstone,Campanian,NA,,"NW1/4NE1/4SE1/4SW1/4 sec. 29, T. 10 N., R. 12 E.",Leptesthes sp,,Reynolds,08.26.00,0,Haymaker Ranch SW  ,,46.59545,-110.24279,,,02/18/2014,Leptesthes sp,,Virgelle
1040,2686,USA,MT,Lewis and Clark,Cretaceous,Two Medicine formation (?) or Virgelle sandstone,Campanian,NA,,"About 125 feet west of U.S.Hwy. 287 in NE1/4 sec. 26, T. 16 N., R. 4 W.","Anomia micronema Meek, Corbula cf. C. subtrigonalis Meek & Hayden",,Robert. G. Schmidt,09/01/1960,0,Wolf Creek ,Wolf Creek,47.1169,-112.0659,,,02/18/2014,"Anomia micronema Meek, Corbula cf. C. subtrigonalis Meek & Hayden",,Virgelle
1071,552,USA,MT,Cascade,Cretaceous,Virgelle sandstone,Campanian,NA,,"1.5 miles south - southeast of Simms, on north -facing sandstone bluff, SW1/4 sec. 20, T. 20 N., R. 2 W.",Inoceramus lobatus ,,W. A. Cobban,8/19/1955,0,,,47.47121,-111.8958,,,02/18/2014,Inoceramus lobatus fauna,,Virgelle
1072,659,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,NA,,"On ridge of Virgelle Sandstone in the NW1/4SE1/4 sec.10,T.32 N.,R.13 W . northof D658 and about 100' lower stratigraphically.","Inoceramus lobatus Goldfuss, Nucula sp., Tellina sp., Cymbophora sp., Gyrodes depressa Meek",,C.E. Erdmann,6/23/1955,CD-54-1D,,,48.54571,-113.27784,,,02/18/2014,Inoceramus lobatus .Gyrodes depressa,3,Virgelle
1073,678,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,NA,,"Above P.T.Sta .82,in the SE1/4NW1/4 sec. 15,T.32 N.,R.13 W.",Ostrea soleniscus,,B.R.Alto,1955,,Kiowa,,48.53404,-113.28521,,,02/18/2014,Ostrea soleniscus,,Virgelle
1074,680,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,NA,,"P.T.Sta.51,in the NE1/4NE1/4 sec.16,T.32 N.,R.13 W.",Inoceramus lobatus ,,B.R. Alto,1955,,Kiowa,,48.5374,-113.29708,,,02/18/2014,Inoceramus lobatus ,,Virgelle
1075,681,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,NA,,"In the NE 1/4NW1/4sec. 10,T.32 N.,R.13 W.,",Pteria (Oxytoma ) n .sp .Ostrea congesta Anomia subquadrata Baculites sp .,,B.R. Alto,1955,,Kiowa,,48.55252,-113.28137,,,02/18/2014,Pteria (Oxytoma ) n .sp .Ostrea congesta Anomia subquadrata Baculites sp .,,Virgelle
1076,682,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,NA,,"P.T.Sta .138 ,in the SW1/4SW1/4  sec.11,T.32 N.,R.13 W. Base of magnetite sandstone bed of Virgelle sandstone .","Anomia sp Brachidontes sp ., Corbula sp., Melania? whitearvesi",,B.R. Alto,1955,,Kiowa,,48.54371,-113.26492,,,02/18/2014,Anomia sp Brachidontes sp .Corbula sp .Melania? whitearvesi,,Virgelle
1077,949,USA,MT,Glacier,Cretaceous,Virgelle sandstone,Campanian,NA,,"Near P.T.station 137 near C S1/2N1/2, sec.36,T.32N.,R.12W.",Corbula sp.,,B.R. Alto and C.H. Clark,"       June ,1956",,,,48.48928,-113.1072,,,02/18/2014,Corbula,,Virgelle
1078,683,USA,MT,Glacier,Cretaceous,Virgelle sandstone ,Campanian,NA,,"P.T.Sta. 83 ,in the SE1/4NE1/4 sec.9,T.32 N., R.13 W.",Inoceramus lobatus Protodonax n.sp .Mactra arenaria Baculites haresi,,B.R. Alto,1955,,Kiowa,,48.55011,-113.29386,,,02/18/2014,Inoceramus lobatus Protodonax n.sp .Mactra arenaria Baculites haresi,,Virgelle
1079,937,USA,MT,Glacier,Cretaceous,Virgelle sandstone ,Campanian,NA,,"Southeast side of U.S.Highway 2 at P.T .station 21  in SE1/4SE1/4SW1/4NE1/4 sec.25,T.32 N.,R.12 W.","Ostrea sp., Desmoscaphites sp.",Desmoscaphites bassleri,B.R. Alto,"        June,1956",,,,48.50621,-113.10229,PP 450 D,,02/18/2014,"Ostrea sp., Desmoscaphites sp.",,Virgelle
1080,12345,USA,MT,Lewis and Clark,Cretaceous,Virgelle Sandstone ,Campanian,NA,,"SE1/4 SE1/4 sec. 16, T. 17 N., R. 5 W.","Sphenoceramus sp (an inoceramid), Desmoscaphites sp ",,R. G. Tysdal,1983,CMR-83-14D,mb Rock ,,47.2225,-112.2379,,,02/18/2014,"Sphenoceramus sp (an inoceramid), Desmoscaphites sp ",,Virgelle
1081,1127,USA,MT,Teton,Cretaceous,"Virgelle sandstone ,80 feet above base of unit 24.",Campanian,NA,,"In the SE1/4SW1/4 sec.28,T.22N.,R.8 W.",Corbula aaf.C.chacoensis.,,"M.R.Mudge , J.J.Halbert",6/28/1956,EG-56-16D,"Saypo  ,MT",Castle Reef,47.62743,-112.64047,,,02/18/2014,Corbula aaf.C.chacoensis.,F-16,Virgelle
1082,668,USA,MT,Glacier,Cretaceous,Virgelle sandstone or Telegraph Creek,Campanian,NA,,"From hill east of Kiowa ,in the NW1/4SW1/4 sec. 11,T.32 N.,R.13 W.","Inoceramus lobatus ,Ostea sp., Tellina aff .T.modesta ,Mactra arenaria, Corbula aff.C.subtrigonalis.",,B.R. Alto,1955,,Kiowa,,48.54654,-113.26638,,,02/18/2014,"Inoceramus lobatus ,Ostea sp., Tellina aff .T.modesta ,Mactra arenaria, Corbula aff.C.subtrigonalis.",,Virgelle
1083,7293,USA,UT,Kane,Cretaceous,"Wahweap Formation, 187 ft above base",,NA,,"SW1/4 SE1/4 sec. 12, T. 40 S., R. 3 E.",Sphaerium sp.,,Fred Peterson,1969,CD-69-23D,Paria 1 SE1/4,Ship Mountain Point,37.3441,-111.5317,,,02/18/2014,Sphaerium sp.,,Wahweap
1084,4714,USA,UT,Kane,Cretaceous,"Wahweap Formation, 234 ft above base.",,NA,,"SE¼SW¼ sec. 26, T. 41 S, R. 2 E.","Proparreysia aff. P. baueri (Stanton), Plasielliptio? Sp., Tulotomops aff. T. laevibasalis Yen ",,"F. Peterson, H. Waldrop, R. Sutton, G. Horton",1964,CD-64-33D,,Nipple Butte,37.2113,-111.6614,,,02/18/2014,"Proparreysia aff. P. baueri (Stanton), Plasielliptio? Sp., Tulotomops aff. T. laevibasalis Yen ",,Wahweap
1085,5060,USA,UT,Kane,Cretaceous,"Wahweap formation, about 50 feet above base.",,NA,,"SW¼ sec. 18, T.40S., R. 4E. ","Proparreysia gardneri (Stanton), Viviparus sp., Campeloma sp., Physa sp.",,"Horn, Peterson, and Horton G. A. Izett",1965,CD-65-13D,,,37.32964,-111.51988,,,02/18/2014,"Proparreysia gardneri (Stanton), Viviparus sp., Campeloma sp., Physa sp.",,Wahweap
